ejercicio,resource_type,poverty_level,grade_level,total_donations,funding_status,date_posted,modificacion,ejercido
2014,Medios impresos,Publicidad Turismo,366,517.48,Campaña,2/6/2005,26.39148,357.0612
2016,Radio,Publicidad Turismo,361,187,Campaña,3/8/2007,11.407,99.11
2015,Medios impresos,Publicidad Turismo,362,190.96,Campaña,1/21/2005,9.92992,116.4856
2013,Radio,Publicidad Turismo,366,787.41,Campaña,1/27/2005,40.94532,440.9496
2013,Medios impresos,Aviso Licitaciones,33605,222.78,Campaña,1/27/2005,6.01506,131.4402
2013,Medios impresos,Publicidad Turismo,366,579.95,Campaña,1/27/2005,7.53935,289.975
2016,Radio,Publicidad Turismo,33605,367.77,Campaña,2/9/2005,13.23972,308.9268
2014,Cine,Publicidad Turismo,362,0,Aviso,1/27/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,606.74,Campaña,1/27/2005,54.6066,382.2462
2014,Medios impresos,Publicidad Turismo,33605,608.99,Campaña,1/27/2005,15.22475,493.2819
2016,Cine,Publicidad Turismo,362,1986.2,Campaña,7/22/2005,9.931,1112.272
2013,Medios impresos,Informe 2015,366,478,Campaña,2/2/2005,6.214,344.16
2015,Radio,Aviso Licitaciones,362,247.24,Campaña,1/18/2005,18.79024,229.9332
2014,Radio,Publicidad Turismo,366,403.14,Campaña,2/6/2005,14.91618,322.512
2015,Medios impresos,Informe 2015,361,209.1,Campaña,2/19/2005,17.5644,108.732
2013,Medios impresos,Informe 2015,366,451.42,Campaña,1/27/2005,26.63378,365.6502
2015,Cine,Publicidad Turismo,366,364.24,Campaña,2/8/2005,5.4636,273.18
2015,Radio,Publicidad Turismo,361,284.08,Campaña,3/4/2005,27.83984,252.8312
2013,Medios impresos,Informe 2015,33605,99.94,Campaña,1/18/2005,8.89466,96.9418
2015,Cine,Aviso Licitaciones,362,512.5,Campaña,2/8/2005,22.0375,497.125
2014,Medios impresos,Publicidad Turismo,33605,152.06,Campaña,1/28/2005,7.75506,83.633
2014,Cine,Publicidad Turismo,362,482.16,Campaña,2/4/2005,37.60848,351.9768
2016,Medios impresos,Publicidad Turismo,366,539.82,Campaña,1/20/2005,9.71676,356.2812
2013,Radio,Aviso Licitaciones,366,744.97,Campaña,1/17/2005,54.38281,499.1299
2015,Medios impresos,Aviso Licitaciones,366,0,Aviso,5/8/2005,0,0
2015,Medios impresos,Publicidad Turismo,362,185.07,Campaña,2/7/2005,9.62364,179.5179
2016,Radio,Publicidad Turismo,33605,582.54,Campaña,2/28/2005,28.54446,541.7622
2016,Cine,Publicidad Turismo,366,571.7,Campaña,1/23/2005,42.3058,308.718
2015,Radio,Publicidad Turismo,362,0,Aviso,1/22/2005,0,0
2013,"An?lisis, estudios y m?tricas",Informe 2015,33605,156.38,Campaña,1/31/2005,10.1647,106.3384
2013,Radio,Informe 2015,366,88.88,Campaña,2/2/2005,1.06656,66.66
2016,Radio,Publicidad Turismo,366,339.48,Campaña,3/8/2007,27.83736,312.3216
2016,Internet,Publicidad Turismo,361,571.7,Campaña,3/4/2005,14.2925,411.624
2015,Medios impresos,Aviso Licitaciones,33605,165.03,Campaña,1/22/2005,10.72695,143.5761
2014,Medios impresos,Publicidad Turismo,33605,173.28,Campaña,3/20/2005,5.71824,171.5472
2016,Medios impresos,Publicidad Turismo,366,531.47,Campaña,2/15/2005,28.16791,430.4907
2014,Medios impresos,Publicidad Turismo,33605,305.3,Campaña,1/24/2005,23.8134,265.611
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,397.9,Campaña,2/5/2005,27.4551,326.278
2014,Internet,Publicidad Turismo,362,624.74,Campaña,4/14/2005,3.74844,562.266
2016,Internet,Publicidad Turismo,362,161.49,Campaña,2/24/2005,10.81983,161.49
2015,Medios impresos,Publicidad Turismo,366,122.16,Campaña,1/22/2005,11.48304,76.9608
2015,Cine,Informe 2015,361,285.36,Campaña,1/22/2005,3.13896,276.7992
2013,Internet,Informe 2014,361,662.4,Campaña,1/14/2005,53.6544,476.928
2014,Medios impresos,Publicidad Turismo,366,630.58,Campaña,1/27/2005,43.51002,346.819
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,2/7/2005,0,0
2015,Medios impresos,Publicidad Turismo,366,433.78,Campaña,1/25/2005,27.76192,325.335
2013,Medios impresos,Publicidad Turismo,33605,362.64,Campaña,2/7/2005,10.15392,311.8704
2016,Medios impresos,Publicidad Turismo,366,273.47,Campaña,1/21/2005,17.50208,139.4697
2015,Cine,Aviso Licitaciones,33605,334.77,Campaña,1/24/2005,20.75574,210.9051
2014,Cine,Publicidad Turismo,361,425.53,Campaña,1/27/2005,6.80848,353.1899
2013,Internet,Publicidad Turismo,366,426.71,Campaña,4/18/2005,2.56026,422.4429
2013,Medios impresos,Publicidad Turismo,33605,139.1,Campaña,1/27/2005,1.6692,94.588
2014,Radio,Publicidad Turismo,33605,203,Campaña,1/28/2005,19.082,111.65
2014,Medios impresos,Publicidad Turismo,33605,376.03,Campaña,1/27/2005,9.40075,244.4195
2015,Medios impresos,Aviso Licitaciones,366,0,Aviso,1/24/2005,0,0
2013,Radio,Informe 2015,366,129.42,Campaña,1/19/2005,6.60042,110.007
2014,Medios impresos,Publicidad Turismo,33605,251.08,Campaña,2/9/2005,19.58424,153.1588
2013,Medios impresos,Publicidad Turismo,366,735.78,Campaña,1/27/2005,25.01652,573.9084
2015,Cine,Informe 2014,362,0,Aviso,1/26/2005,0,0
2013,Medios impresos,Publicidad Turismo,362,691.92,Campaña,2/8/2005,4.84344,581.2128
2013,Medios impresos,Informe 2015,33605,672,Campaña,7/1/2005,67.2,651.84
2014,Medios impresos,Publicidad Turismo,362,166.21,Campaña,1/27/2005,6.14977,108.0365
2015,Medios impresos,Informe 2015,33605,159,Campaña,2/6/2005,14.151,119.25
2016,Cine,Publicidad Turismo,362,0,Aviso,1/21/2005,0,0
2014,Radio,Publicidad Turismo,366,557.55,Campaña,1/27/2005,0.55755,284.3505
2014,Medios impresos,Publicidad Turismo,366,387.81,Campaña,2/4/2005,8.14401,286.9794
2014,Radio,Publicidad Turismo,366,551.66,Campaña,1/27/2005,43.02948,546.1434
2015,Medios impresos,Informe 2015,366,712.72,Campaña,1/31/2005,57.0176,634.3208
2014,Medios impresos,Publicidad Turismo,361,1443.97,Campaña,4/27/2006,129.9573,794.1835
2014,Radio,Publicidad Turismo,361,409.03,Campaña,1/27/2005,34.35852,364.0367
2014,Radio,Publicidad Turismo,361,409.03,Campaña,1/27/2005,18.81538,364.0367
2014,Radio,Publicidad Turismo,361,409.03,Campaña,1/27/2005,34.35852,278.1404
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,1289.55,Campaña,5/4/2006,122.50725,1109.013
2014,Cine,Publicidad Turismo,361,480.88,Campaña,3/4/2005,12.50288,293.3368
2016,Cine,Publicidad Turismo,33605,0,Aviso,1/21/2005,0,0
2014,Medios impresos,Publicidad Turismo,361,578.77,Campaña,1/28/2005,24.88711,364.6251
2013,Medios impresos,Publicidad Turismo,33605,720.13,Campaña,3/11/2005,65.53183,619.3118
2016,Medios impresos,Informe 2015,366,0,Aviso,1/21/2005,0,0
2013,Medios impresos,Aviso Licitaciones,33605,447.93,Campaña,1/26/2005,3.13551,291.1545
2013,Medios impresos,Aviso Licitaciones,33605,460.9,Campaña,2/2/2005,23.9668,460.9
2013,Medios impresos,Aviso Licitaciones,33605,180.34,Campaña,2/4/2005,17.49298,169.5196
2013,Cine,Aviso Licitaciones,33605,408.95,Campaña,2/13/2005,5.7253,257.6385
2015,Medios impresos,Aviso Licitaciones,33605,284.51,Campaña,5/26/2005,18.49315,193.4668
2015,Televisi?n,Publicidad Turismo,362,0,Campaña,2/9/2005,0,0
2016,Medios impresos,Publicidad Turismo,33605,515.07,Campaña,1/30/2005,20.08773,406.9053
2013,Cine,Aviso Licitaciones,366,152.52,Campaña,1/28/2005,7.626,80.8356
2014,Internet,Publicidad Turismo,361,671.49,Campaña,1/24/2005,27.53109,564.0516
2015,Radio,Publicidad Turismo,366,259.33,Campaña,2/15/2005,4.14928,233.397
2016,Medios impresos,Publicidad Turismo,362,221.61,Campaña,1/24/2005,18.83685,179.5041
2015,Cine,Publicidad Turismo,362,0,Campaña,1/28/2005,0,0
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,1/24/2005,0,0
2013,Televisi?n,Publicidad Turismo,366,350.09,Campaña,2/23/2005,29.40756,269.5693
2014,Radio,Publicidad Turismo,366,650.67,Campaña,2/24/2005,1.30134,579.0963
2016,Medios impresos,Publicidad Turismo,33605,466,Campaña,2/17/2005,5.126,461.34
2014,Medios impresos,Publicidad Turismo,33605,653.03,Campaña,2/27/2005,5.22424,626.9088
2014,Medios impresos,Publicidad Turismo,361,1406.47,Campaña,2/5/2005,5.62588,1279.8877
2015,Radio,Aviso Licitaciones,366,142.63,Campaña,2/8/2005,4.56416,102.6936
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,1/28/2005,0,0
2015,Radio,Aviso Licitaciones,366,152.06,Campaña,1/24/2005,12.77304,121.648
2014,Radio,Publicidad Turismo,361,658.93,Campaña,2/1/2005,14.49646,513.9654
2016,Medios impresos,Publicidad Turismo,366,0,Aviso,1/30/2005,0,0
2014,Radio,Publicidad Turismo,366,451.81,Campaña,1/27/2005,13.10249,307.2308
2016,Radio,Publicidad Turismo,366,185.07,Campaña,2/2/2005,1.11042,179.5179
2014,Radio,Publicidad Turismo,33605,333.59,Campaña,1/28/2005,21.68335,230.1771
2014,Radio,Publicidad Turismo,362,152.48,Campaña,1/24/2005,8.53888,120.4592
2014,Radio,Publicidad Turismo,33605,350.09,Campaña,1/28/2005,20.65531,248.5639
2014,Radio,Publicidad Turismo,33605,482.11,Campaña,1/28/2005,3.37477,400.1513
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,2/7/2005,0,0
2013,Cine,Aviso Licitaciones,362,432.28,Campaña,3/2/2005,17.2912,354.4696
2013,Cine,Publicidad Turismo,362,1784.84,Campaña,1/28/2005,26.7726,1749.1432
2013,"An?lisis, estudios y m?tricas",Aviso Licitaciones,366,0,Aviso,11/11/2005,0,0
2013,Radio,Publicidad Turismo,366,781.79,Campaña,1/28/2005,28.92623,586.3425
2013,Cine,Publicidad Turismo,366,3092.35,Campaña,1/30/2005,89.67815,1886.3335
2014,Medios impresos,Publicidad Turismo,33605,278.19,Campaña,1/28/2005,17.52597,228.1158
2016,Cine,Publicidad Turismo,362,1327,Campaña,1/21/2005,35.829,968.71
2016,Medios impresos,Publicidad Turismo,361,1189,Campaña,1/30/2005,80.852,1070.1
2014,Medios impresos,Publicidad Turismo,361,180.34,Campaña,1/27/2005,2.16408,153.289
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,3/20/2005,0,0
2015,Radio,Aviso Licitaciones,361,268.14,Campaña,1/28/2005,22.7919,214.512
2015,Radio,Aviso Licitaciones,361,0,reallocated,1/24/2005,0,0
2015,Medios impresos,Publicidad Turismo,33605,3399.51,Campaña,3/23/2005,115.58334,2753.6031
2013,Internet,Publicidad Turismo,366,282.59,Campaña,3/20/2005,1.97813,149.7727
2015,Radio,Publicidad Turismo,362,190.96,Campaña,1/31/2005,15.65872,179.5024
2016,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/1/2005,0,0
2013,Medios impresos,Aviso Licitaciones,362,1114.69,Campaña,1/28/2005,21.17911,579.6388
2014,Cine,Publicidad Turismo,361,1961.26,Campaña,3/22/2005,176.5134,1745.5214
2014,Medios impresos,Publicidad Turismo,33605,525,Campaña,2/1/2005,21.525,320.25
2014,Medios impresos,Publicidad Turismo,33605,279.37,Campaña,1/28/2005,14.52724,206.7338
2015,Radio,Aviso Licitaciones,33605,516.29,Campaña,1/24/2005,39.75433,428.5207
2014,Cine,Publicidad Turismo,362,0,Aviso,1/28/2005,0,0
2014,Cine,Publicidad Turismo,33605,628.28,Campaña,2/5/2005,47.121,326.7056
2014,Radio,Publicidad Turismo,33605,483.48,Campaña,2/2/2005,22.24008,319.0968
2013,Cine,Publicidad Turismo,362,1179.18,Campaña,2/13/2005,63.67572,695.7162
2014,Medios impresos,Publicidad Turismo,361,188.6,Campaña,1/24/2005,15.2766,188.6
2013,Cine,Publicidad Turismo,361,451.47,Campaña,1/30/2005,4.5147,388.2642
2013,Medios impresos,Aviso Licitaciones,33605,522.19,Campaña,2/2/2005,5.2219,459.5272
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,312.37,Campaña,2/1/2005,12.4948,218.659
2014,Medios impresos,Publicidad Turismo,361,431.42,Campaña,2/1/2005,7.76556,297.6798
2014,Medios impresos,Publicidad Turismo,361,271.11,Campaña,2/1/2005,15.45327,140.9772
2014,Cine,Publicidad Turismo,366,144.99,Campaña,2/1/2005,11.5992,73.9449
2014,Radio,Aviso Licitaciones,366,699,Campaña,5/25/2005,23.067,461.34
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,436.14,Campaña,2/7/2005,23.9877,287.8524
2014,Medios impresos,Publicidad Turismo,366,343.01,Campaña,2/6/2005,5.48816,260.6876
2014,Radio,Publicidad Turismo,33605,399.6,Campaña,2/1/2005,24.7752,311.688
2014,Medios impresos,Publicidad Turismo,366,173.28,Campaña,2/1/2005,2.94576,169.8144
2013,Cine,Aviso Licitaciones,362,873.3,Campaña,2/1/2005,37.5519,873.3
2014,Cine,Publicidad Turismo,361,0,Aviso,2/7/2005,0,0
2015,Medios impresos,Aviso Licitaciones,366,444.39,Campaña,2/7/2005,13.3317,368.8437
2014,Radio,Publicidad Turismo,33605,479.76,Campaña,2/1/2005,5.27736,273.4632
2015,Medios impresos,Aviso Licitaciones,33605,313.55,Campaña,2/15/2005,4.3897,307.279
2013,Radio,Publicidad Turismo,361,630.72,Campaña,1/31/2005,17.02944,624.4128
2015,Medios impresos,Publicidad Turismo,366,426.71,Campaña,1/24/2005,19.20195,375.5048
2014,Internet,Publicidad Turismo,362,1085.42,Campaña,2/1/2005,23.87924,542.71
2013,Medios impresos,Publicidad Turismo,366,560.69,Campaña,1/29/2005,4.48552,515.8348
2014,Medios impresos,Publicidad Turismo,361,286.44,Campaña,1/27/2005,23.48808,166.1352
2013,Medios impresos,Publicidad Turismo,33605,665.85,Campaña,2/6/2005,27.9657,346.242
2014,Medios impresos,Publicidad Turismo,361,149.71,Campaña,2/1/2005,14.82129,121.2651
2014,Medios impresos,Publicidad Turismo,361,324.16,Campaña,2/1/2005,7.13152,226.912
2014,Cine,Publicidad Turismo,361,2286.78,Campaña,2/5/2005,214.95732,1760.8206
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,3/13/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,220.43,Campaña,4/3/2005,10.36021,132.258
2014,Radio,Publicidad Turismo,366,189.78,Campaña,2/3/2005,13.09482,151.824
2014,Cine,Publicidad Turismo,362,1303.7,Campaña,2/4/2005,27.3777,1055.997
2013,Medios impresos,Aviso Licitaciones,366,212,Campaña,2/2/2005,0,146.28
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,3/15/2006,0,0
2014,Cine,Publicidad Turismo,361,1950.84,Campaña,2/5/2005,60.47604,1287.5544
2014,Cine,Publicidad Turismo,362,0,Aviso,2/7/2005,0,0
2014,Radio,Publicidad Turismo,366,0,Aviso,2/8/2005,0,0
2013,Cine,Aviso Licitaciones,362,0,reallocated,2/2/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,1184.65,Campaña,1/24/2005,80.5562,698.9435
2015,Radio,Publicidad Turismo,361,363.06,Campaña,2/7/2005,24.68808,363.06
2015,Medios impresos,Informe 2015,361,234.94,Campaña,1/24/2005,19.73496,119.8194
2014,Cine,Publicidad Turismo,361,805.81,Campaña,2/1/2005,17.72782,612.4156
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,2/6/2005,0,0
2015,Medios impresos,Publicidad Turismo,366,392.53,Campaña,3/4/2005,18.05638,310.0987
2015,Medios impresos,Publicidad Turismo,366,148.52,Campaña,1/26/2005,5.9408,109.9048
2016,Cine,Publicidad Turismo,33605,0,Aviso,1/30/2005,0,0
2015,Radio,Aviso Licitaciones,366,0,Aviso,3/1/2005,0,0
2015,Medios impresos,Aviso Licitaciones,366,160.14,Campaña,2/28/2005,11.2098,89.6784
2015,"An?lisis, estudios y m?tricas",Aviso Licitaciones,362,113.16,Campaña,2/22/2005,4.30008,93.9228
2015,Radio,Aviso Licitaciones,361,327.89,Campaña,3/6/2005,29.83799,308.2166
2015,Medios impresos,Publicidad Turismo,366,181.76,Campaña,1/31/2005,17.81248,99.968
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,3/4/2005,0,0
2015,Medios impresos,Publicidad Turismo,366,159.08,Campaña,2/10/2005,2.06804,151.126
2015,Medios impresos,Publicidad Turismo,366,165.02,Campaña,3/4/2005,0.99012,160.0694
2016,Radio,Publicidad Turismo,366,486.66,Campaña,2/24/2006,31.6329,384.4614
2015,Radio,Publicidad Turismo,361,602.35,Campaña,1/31/2005,33.7316,590.303
2016,Radio,Publicidad Turismo,366,335.95,Campaña,2/14/2005,1.67975,262.041
2015,Medios impresos,Publicidad Turismo,361,0,Aviso,1/27/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,241.65,Campaña,2/26/2005,12.0825,178.821
2016,Radio,Publicidad Turismo,33605,262.01,Campaña,1/30/2005,21.22281,241.0492
2016,Radio,Publicidad Turismo,33605,306.48,Campaña,2/1/2005,10.42032,180.8232
2014,Internet,Publicidad Turismo,361,1202.32,Campaña,2/2/2005,21.64176,649.2528
2016,Radio,Publicidad Turismo,361,436.14,Campaña,1/30/2005,0.43614,314.0208
2014,Medios impresos,Informe 2014,362,196.86,Campaña,2/4/2005,6.8901,155.5194
2015,"An?lisis, estudios y m?tricas",Aviso Licitaciones,366,0,Campaña,8/22/2005,0,0
2016,Cine,Publicidad Turismo,33605,875.82,Campaña,1/30/2005,28.90206,779.4798
2016,Medios impresos,Publicidad Turismo,366,1494.66,Campaña,2/21/2005,68.75436,1300.3542
2014,Medios impresos,Publicidad Turismo,362,471.5,Campaña,2/2/2005,26.404,381.915
2016,Internet,Publicidad Turismo,362,0,Aviso,11/8/2005,0,0
2015,Radio,Aviso Licitaciones,361,258.15,Campaña,1/27/2005,3.6141,247.824
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,2/2/2005,0,0
2016,Medios impresos,Publicidad Turismo,33605,186.24,Campaña,1/30/2005,12.29184,139.68
2016,Medios impresos,Publicidad Turismo,366,522.21,Campaña,1/30/2005,18.79956,375.9912
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,2/2/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,363.06,Campaña,2/2/2005,4.35672,192.4218
2016,Radio,Publicidad Turismo,366,344.2,Campaña,2/10/2005,26.5034,330.432
2014,Medios impresos,Publicidad Turismo,366,419.53,Campaña,2/2/2005,15.10308,348.2099
2014,Radio,Publicidad Turismo,361,398.42,Campaña,2/2/2005,35.45938,199.21
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,2/26/2005,0,0
2014,Cine,Publicidad Turismo,33605,260.51,Campaña,2/5/2005,19.53825,169.3315
2014,Radio,Publicidad Turismo,361,409.03,Campaña,2/2/2005,32.7224,388.5785
2014,Medios impresos,Publicidad Turismo,33605,229,Campaña,2/6/2005,9.847,132.82
2013,Cine,Publicidad Turismo,33605,2792.35,Campaña,3/6/2005,161.9563,2401.421
2016,Televisi?n,Publicidad Turismo,366,609.41,Campaña,2/15/2005,56.67513,548.469
2014,Cine,Publicidad Turismo,362,950.07,Campaña,2/2/2005,47.5035,522.5385
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/4/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,152.06,Campaña,2/2/2005,7.45094,132.2922
2016,Medios impresos,Publicidad Turismo,361,376.03,Campaña,2/18/2005,20.68165,312.1049
2014,Medios impresos,Publicidad Turismo,366,497.08,Campaña,2/2/2005,4.9708,318.1312
2014,Medios impresos,Publicidad Turismo,361,609.25,Campaña,2/8/2005,60.31575,371.6425
2014,Medios impresos,Informe 2015,361,1075.72,Campaña,2/2/2005,37.6502,796.0328
2014,Medios impresos,Publicidad Turismo,362,638.88,Campaña,10/13/2005,28.11072,472.7712
2015,Medios impresos,Informe 2015,362,497,Campaña,2/2/2005,7.952,323.05
2016,Medios impresos,Informe 2015,366,645.94,Campaña,1/30/2005,23.25384,620.1024
2015,Medios impresos,Aviso Licitaciones,33605,467.97,Campaña,2/17/2005,37.4376,248.0241
2014,Medios impresos,Publicidad Turismo,366,1018.06,Campaña,4/7/2005,84.49898,997.6988
2014,Radio,Publicidad Turismo,33605,279.45,Campaña,2/17/2005,19.28205,234.738
2014,Radio,Publicidad Turismo,366,218.5,Campaña,2/22/2005,5.681,196.65
2014,Cine,Publicidad Turismo,33605,1309.86,Campaña,2/17/2005,51.08454,1034.7894
2015,Medios impresos,Publicidad Turismo,366,785.71,Campaña,2/8/2005,40.85692,447.8547
2013,Medios impresos,Informe 2015,33605,841.79,Campaña,2/7/2005,33.6716,723.9394
2014,Cine,Publicidad Turismo,366,188.6,Campaña,2/26/2005,11.8818,113.16
2015,Cine,Aviso Licitaciones,33605,0,Aviso,3/16/2005,0,0
2015,Medios impresos,Publicidad Turismo,33605,0,Aviso,1/31/2005,0,0
2016,Medios impresos,Publicidad Turismo,366,0,Campaña,1/30/2005,0,0
2014,Medios impresos,Publicidad Turismo,362,274.65,Campaña,2/9/2005,8.2395,236.199
2014,Cine,Publicidad Turismo,362,5813.61,Campaña,2/18/2005,308.12133,3081.2133
2014,Cine,Publicidad Turismo,366,0,Aviso,2/2/2005,0,0
2014,Radio,Publicidad Turismo,361,888.85,Campaña,2/14/2005,15.9993,773.2995
2014,Internet,Publicidad Turismo,366,1146.93,Campaña,2/27/2005,113.54607,642.2808
2014,Medios impresos,Publicidad Turismo,366,344,Campaña,2/26/2005,27.864,223.6
2015,Medios impresos,Aviso Licitaciones,33605,417,Campaña,11/21/2005,40.866,341.94
2015,Cine,Publicidad Turismo,366,573.56,Campaña,2/8/2005,24.08952,367.0784
2016,Cine,Publicidad Turismo,366,918.04,Campaña,7/22/2005,35.80356,459.02
2014,Internet,Publicidad Turismo,33605,302.94,Campaña,2/2/2005,27.56754,215.0874
2014,Cine,Publicidad Turismo,362,0,Aviso,2/17/2005,0,0
2015,Medios impresos,Aviso Licitaciones,33605,775.62,Campaña,3/3/2005,48.08844,511.9092
2014,Cine,Aviso Licitaciones,33605,0,Aviso,3/1/2005,0,0
2016,Medios impresos,Publicidad Turismo,366,381.92,Campaña,2/10/2005,17.95024,198.5984
2016,Medios impresos,Publicidad Turismo,33605,0,Aviso,2/1/2005,0,0
2013,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,357.17,Campaña,2/12/2005,13.21529,246.4473
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,609.41,Campaña,3/4/2005,49.97162,469.2457
2014,Medios impresos,Publicidad Turismo,366,51.87,Campaña,2/3/2005,0.77805,28.0098
2013,Medios impresos,Aviso Licitaciones,366,211,Campaña,2/4/2005,11.394,177.24
2016,Medios impresos,Publicidad Turismo,33605,540.96,Campaña,2/1/2005,9.19632,389.4912
2016,Medios impresos,Publicidad Turismo,366,950.34,Campaña,2/1/2005,91.23264,551.1972
2016,Medios impresos,Publicidad Turismo,33605,358.34,Campaña,3/10/2005,12.90024,293.8388
2014,Radio,Publicidad Turismo,366,445.57,Campaña,2/3/2005,38.76459,249.5192
2013,Medios impresos,Aviso Licitaciones,33605,265.22,Campaña,1/24/2005,5.56962,259.9156
2013,Radio,Aviso Licitaciones,33605,291.16,Campaña,2/7/2005,21.837,174.696
2014,Medios impresos,Publicidad Turismo,33605,220.43,Campaña,2/4/2005,8.37634,141.0752
2014,Radio,Publicidad Turismo,366,279.37,Campaña,2/28/2005,17.04157,234.6708
2013,Radio,Aviso Licitaciones,361,2133.73,Campaña,8/25/2006,81.08174,1493.611
2013,Radio,Informe 2015,33605,167.85,Campaña,7/26/2005,9.56745,162.8145
2013,Cine,Informe 2015,361,0,Aviso,2/4/2005,0,0
2015,Cine,Aviso Licitaciones,362,0,Aviso,3/31/2005,0,0
2015,Medios impresos,Publicidad Turismo,366,123.77,Campaña,2/16/2005,10.76799,102.7291
2015,Cine,Aviso Licitaciones,366,709.61,Campaña,5/5/2005,63.8649,674.1295
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,3/9/2005,0,0
2015,Medios impresos,Publicidad Turismo,366,200.28,Campaña,2/15/2005,1.0014,140.196
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,2/22/2005,0,0
2015,Medios impresos,Aviso Licitaciones,366,135.3,Campaña,2/7/2005,13.1241,70.356
2015,Medios impresos,Aviso Licitaciones,366,172.2,Campaña,2/18/2005,0.5166,87.822
2014,Radio,Informe 2014,362,571.96,Campaña,2/4/2005,17.73076,377.4936
2015,Cine,Publicidad Turismo,362,240.47,Campaña,2/7/2005,8.41645,125.0444
2014,Medios impresos,Publicidad Turismo,33605,302.94,Campaña,2/14/2005,28.7793,218.1168
2015,Cine,Publicidad Turismo,362,578.7,Campaña,2/17/2005,13.3101,497.682
2014,Cine,Publicidad Turismo,33605,602,Campaña,2/9/2005,58.394,415.38
2014,Cine,Publicidad Turismo,362,1641.89,Campaña,3/1/2005,55.82426,1313.512
2015,Cine,Publicidad Turismo,33605,0,Aviso,2/7/2005,0,0
2013,Medios impresos,Publicidad Turismo,366,155.59,Campaña,2/4/2005,10.73571,155.59
2016,Radio,Publicidad Turismo,33605,284.08,Campaña,9/29/2005,20.16968,281.2392
2015,Cine,Publicidad Turismo,362,276.76,Campaña,2/7/2005,14.11476,177.1264
2015,Radio,Publicidad Turismo,366,1054.99,Campaña,2/20/2005,89.67415,569.6946
2014,Cine,Publicidad Turismo,33605,2088.74,Campaña,2/4/2005,50.12976,1733.6542
2014,Cine,Publicidad Turismo,33605,0,Aviso,2/4/2005,0,0
2014,Medios impresos,Publicidad Turismo,33605,604.7,Campaña,2/4/2005,48.376,374.914
2016,Radio,Publicidad Turismo,366,215,Campaña,2/1/2005,13.115,137.6
2014,Medios impresos,Publicidad Turismo,33605,974.83,Campaña,2/4/2005,53.61565,916.3402
2014,Cine,Publicidad Turismo,33605,642.42,Campaña,2/4/2005,0,385.452
2014,Medios impresos,Publicidad Turismo,33605,334.72,Campaña,2/4/2005,12.04992,251.04
2014,Cine,Publicidad Turismo,362,1303.7,Campaña,2/4/2005,122.5478,743.109
2013,Cine,Publicidad Turismo,33605,1112.74,Campaña,2/4/2005,68.98988,1045.9756
2014,Radio,Publicidad Turismo,361,223,Campaña,2/4/2005,16.725,214.08
2014,Cine,Publicidad Turismo,362,777.98,Campaña,2/4/2005,38.899,420.1092
2014,Cine,Publicidad Turismo,361,1446.33,Campaña,2/4/2005,144.633,1229.3805
2014,Medios impresos,Publicidad Turismo,33605,572.33,Campaña,2/27/2005,48.07572,475.0339
2014,Cine,Publicidad Turismo,362,1650.9,Campaña,1/27/2005,61.0833,1452.792
2016,Medios impresos,Publicidad Turismo,366,1540.63,Campaña,8/23/2006,138.6567,1217.0977
2014,Radio,Publicidad Turismo,33605,417.28,Campaña,2/4/2005,41.728,292.096
2016,Medios impresos,Publicidad Turismo,366,357.17,Campaña,2/1/2005,15.00114,203.5869
2013,Radio,Aviso Licitaciones,33605,445.26,Campaña,2/7/2005,34.73028,360.6606
2014,Medios impresos,Publicidad Turismo,366,351.27,Campaña,2/4/2005,33.72192,252.9144
2014,Medios impresos,Publicidad Turismo,362,354.91,Campaña,2/4/2005,16.32586,205.8478
2013,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,549.3,Campaña,2/4/2005,4.9437,532.821
